
Psc 9,6.140272,0.019591,6.25
Sge 2,5.080515,0.295620,6.25
Tau 113,1.422858,0.291475,6.25
Vir 41,3.376463,0.216746,6.25
Aql Psi,5.168654,0.232177,6.26
Car Upsilon,2.561758,-1.135729,6.26
Cet 1,6.276000,-0.276591,6.26
Lyn 28,2.125658,0.755034,6.26
Oph 29,4.458676,-0.329615,6.26
Peg 74,6.185723,0.293661,6.26
Sex 33,2.798650,-0.030398,6.26
Vir 20,3.285793,0.179691,6.26
Ari 54,0.821846,0.328035,6.27
CVn 11,3.354072,0.845908,6.27
Cnc 12,2.132385,0.238077,6.27
Com 8,3.225885,0.402032,6.27
Pav Tau,5.046074,-1.207603,6.27
Pic Theta,1.417076,-0.913093,6.27
Psc 109,0.457843,0.350515,6.27
Tau 108,1.376461,0.388942,6.27
CVn 15,3.445716,0.672543,6.28
Gru Sigma1,5.918797,-0.708303,6.28
Her 57,4.439754,0.442489,6.28
LMi 35,2.776630,0.634025,6.28
Psc 25,6.252991,0.036487,6.28
Ser 7,4.024671,0.219344,6.28
Sex 36,2.815027,0.043425,6.28
Sgr 6,4.718432,-0.299445,6.28
Vir 54,3.462064,-0.328587,6.28
Aqr 100,6.159711,-0.372967,6.29
Cnc 61,2.347373,0.527676,6.29
Com 22,3.288069,0.423819,6.29
Peg 65,6.120324,0.363528,6.29
Ser 40,4.165541,0.149754,6.29
Aur 60,1.803027,0.670871,6.3
Cnc Epsilon,2.270892,0.341125,6.3
Cnc Phi2,2.211259,0.470109,6.3
Leo 54,2.860689,0.431950,6.3
Lib Omicron,4.018722,-0.271370,6.3
Psc Zeta,0.321817,0.132267,6.3
Sco Nu,4.241048,-0.339462,6.3
Tel Mu,5.107597,-0.961851,6.3
Cnc Omega2,2.101944,0.437898,6.31
Hya 37,2.529811,-0.184486,6.31
Cap 3,5.307459,-0.215320,6.32
Cnc Phi2,2.211245,0.470095,6.32
Com 32,3.369380,0.297996,6.32
CrA Kappa1,4.858073,-0.675796,6.32
Cyg 48,5.399743,0.551044,6.32
Psc 31,0.010487,0.156328,6.32
Tau 48,1.116014,0.268790,6.32
UMa 35,2.748479,1.145392,6.32
Cet 71,0.632565,-0.048520,6.33
Com 9,3.226648,0.491431,6.33
Del 14,5.453303,0.137256,6.33
Gem 79,2.029622,0.354588,6.33
Hyi Tau1,0.442245,-1.381399,6.33
Lib 5,3.865744,-0.269823,6.33
Vul 7,5.102245,0.353948,6.33
Aql 46,5.158379,0.212814,6.34
Cae Gamma2,1.328348,-0.623175,6.34
Cap Xi1,5.288195,-0.216290,6.34
Cas 35,0.353807,1.128501,6.34
Sgr 53,5.147950,-0.408892,6.34
UMa 28,2.556573,1.110960,6.34
UMa 41,2.820343,1.001223,6.34
Aqr 53,5.875535,-0.292212,6.35
Cam 47,1.929840,1.045486,6.35
LMi 50,2.864842,0.445059,6.35
Psc 77,0.287194,0.085667,6.35
Aqr 20,5.606267,-0.059312,6.36
Cnc Upsilon2,2.238392,0.420358,6.36
Leo 7,2.512758,0.250973,6.36
Per 5,0.573704,1.006110,6.36
Pup 8,2.058100,-0.223742,6.36
Tau 62,1.151903,0.424134,6.36
Aqr 29,5.770248,-0.296081,6.37
Aqr 56,5.891752,-0.254571,6.37
CVn 9,3.310766,0.713394,6.37
Cae Zeta,1.255881,-0.523953,6.37
Leo 80,2.992512,0.067370,6.37
Aqr 58,5.897853,-0.190338,6.38
Aur 43,1.650565,0.809144,6.38
Cnc 54,2.317034,0.267918,6.38
Cnc 70,2.374368,0.486918,6.38
Psc 13,6.160838,-0.018951,6.38
UMi Lambda,4.524533,1.554002,6.38
Cet 9,0.099760,-0.213095,6.39
Cnc 39,2.269393,0.349202,6.39
Com 3,3.187524,0.293375,6.39
For Chi1,0.898539,-0.626937,6.39
Gem 6,1.624545,0.399826,6.39
UMi 20,4.243492,1.312672,6.39
Cet 32,0.306305,-0.155441,6.4
Gem 19,1.708779,0.277566,6.4
Gem 40,1.830261,0.452288,6.4
Hya 34,2.521383,-0.164488,6.4
Vir 17,3.239913,0.092599,6.4
Aql 24,5.056430,0.005920,6.41
Aqr 67,5.948249,-0.121523,6.41
Dra 20,4.434969,1.135148,6.41
Mon 24,1.899449,-0.002817,6.41
Vir 35,3.350407,0.062357,6.41
Vul 26,5.393671,0.451735,6.41
Cru Gamma,3.278070,-0.996253,6.42
Gem 25,1.751220,0.492120,6.42
Peg 39,5.901795,0.353080,6.42
Pic Iota,1.269458,-0.933048,6.42
PsA Zeta,5.894391,-0.455070,6.43
Tau 22,0.986322,0.428095,6.43
UMa 68,3.192854,0.995788,6.43
Leo 34,2.668768,0.233089,6.44
Her 34,4.320126,0.854528,6.45
Leo 19,2.563154,0.201906,6.45
Lib 23,3.985801,-0.441728,6.45
Lyn 7,1.721535,0.966093,6.45
Mon 14,1.722524,0.132165,6.45
Sex 13,2.636058,0.055870,6.45
UMi 3,3.695473,1.301904,6.45
Ari 36,0.716974,0.310038,6.46
Aur 22,1.411019,0.505040,6.46
Cnc 34,2.236923,0.175687,6.46
Gem 32,1.771087,0.221545,6.46
LMi 22,2.683902,0.549221,6.46
Leo 23,2.578869,0.228047,6.46
Leo 64,2.913224,0.407074,6.46
Peg 28,5.805416,0.366136,6.46
Tau 70,1.158993,0.278220,6.46
PsA 13,5.778778,-0.522144,6.47
Vir 96,3.704505,-0.180370,6.47
Aur Psi8,1.806198,0.672039,6.48
Cam 18,1.451081,0.998697,6.48
Cas 16,0.150164,1.165012,6.48
Sge Theta,5.279374,0.365040,6.48
Aql 57,5.212579,-0.143767,6.49
Aur 18,1.393616,0.593160,6.49
Cam 49,2.035301,1.096600,6.49
Cet 43,0.360323,-0.007849,6.49
LMi 24,2.689851,0.500604,6.49
Peg 61,6.090203,0.493017,6.49
Ari 30,0.685078,0.430180,6.5
Boo Mu2,4.033958,0.651842,6.5
Cam 14,1.367996,1.094171,6.5
For Chi3,0.908408,-0.625759,6.5
Leo 83,2.996534,0.052588,6.5
PsA 5,5.624600,-0.545217,6.5
Cnc Pi1,2.409834,0.261732,6.51
For Eta1,0.731126,-0.620479,6.51
Ser 14,4.086521,-0.009803,6.51
Sgr 25,4.863127,-0.422762,6.51
Aur 42,1.647496,0.810255,6.52
Her 49,4.416039,0.261349,6.52
Cnc 37,2.260580,0.167110,6.53
Dra 17,4.346895,0.923701,6.53
Lyn 19,1.932290,0.964896,6.53
Men Lambda,1.517571,-1.268893,6.53
Cam 29,1.529636,0.993422,6.54
Hya 29,2.475066,-0.160982,6.54
Psc 61,0.209061,0.365215,6.54
UMa 65,3.120191,0.811176,6.54
Oct Mu2,5.418062,-1.315115,6.55
Sgr 65,5.259724,-0.221051,6.55
Com 24,3.294767,0.320743,6.56
Com 28,3.352072,0.236545,6.56
Aqr 53,5.875520,-0.292192,6.57
Cnc Iota,2.298017,0.502049,6.57
Dra 65,5.246191,1.128084,6.57
Oph 52,4.604651,-0.384738,6.57
Aur 6,1.310684,0.692110,6.58
Cnc 35,2.248522,0.341910,6.58
Vir 48,3.420438,-0.063937,6.59
Cha Mu2,2.636000,-1.423592,6.6
Lib 17,3.919239,-0.194691,6.6
Sex 40,2.833055,-0.070235,6.61
Sgr 30,4.934228,-0.386804,6.61
Gru Pi1,5.858772,-0.801940,6.62
Mus Iota2,3.522533,-1.303620,6.63
CrB Sigma,4.252844,0.590939,6.66
Sex 23,2.709769,0.039963,6.66
Hya 17,2.336530,-0.139122,6.67
Her 88,4.668996,0.844638,6.68
Boo Kappa1,3.723929,0.903867,6.69
Her 61,4.465876,0.618094,6.69
Eri 55,1.237373,-0.153521,6.7
Ori Theta1,1.462971,-0.094034,6.7
Sex 12,2.616765,0.059075,6.7
Sco 25,4.393234,-0.445558,6.71
Ori Theta1,1.462870,-0.094025,6.73
Cap Omicron,5.366342,-0.324399,6.74
Mon 6,1.647533,-0.187191,6.75
Ari 52,0.809156,0.440788,6.8
Oph Omicron,4.529166,-0.423839,6.8
Aur 41,1.621447,0.850203,6.82
Eri 55,1.237337,-0.153477,6.82
Ori Delta,1.448660,-0.004964,6.85
Pup 2,2.031032,-0.256321,6.89
Hya 17,2.336523,-0.139108,6.91
Her 36,4.365876,0.073430,6.93
Ant Zeta1,2.490396,-0.556610,7
Ari 52,0.809156,0.440788,7
Psc 65,0.217643,0.483645,7
Cnc 24,2.210736,0.428202,7.02
UMa 65,3.120591,0.811050,7.03
Cap 31,5.577469,-0.304773,7.05
Ari 30,0.684874,0.430195,7.09
Psc 65,0.217672,0.483636,7.1
Psc 77,0.287354,0.085686,7.25
Aqr 12,5.515575,-0.101636,7.31
Cnc 24,2.210758,0.428221,7.81
Ori Theta1,1.462884,-0.093991,7.96
